year,ahe,bachelor,female,age
1996,8.649518967,1,1,30
1996,13.67521381,0,0,30
1996,9.538461685,0,1,34
1996,9.935897827,0,0,31
1996,14.90384579,1,0,33
1996,11.05769253,0,1,34
1996,17.30769157,1,1,28
1996,11.18067932,0,1,26
1996,8,0,0,31
1996,6.81089735,0,1,32
1996,21.53846169,1,1,26
1996,9.230769157,0,1,26
1996,10.09615421,0,0,31
1996,12.39316273,1,0,25
1996,14.42307663,0,0,25
1996,13.41346169,0,1,31
1996,7.211538315,0,1,32
1996,4.663461685,0,1,33
1996,6.730769157,0,1,32
1996,11.53846169,0,0,32
1996,15.86538506,1,0,30
1996,9.391771317,0,1,26
1996,9.829059601,0,1,32
1996,4.807692528,0,1,34
1996,12.30769253,1,0,26
1996,10.57692337,1,1,27
1996,7.211538315,1,0,28
1996,4.273504257,0,1,28
1996,12.01923084,1,1,29
1996,22.55917168,1,0,33
1996,11.53846169,1,1,27
1996,20.5128212,1,1,34
1996,20.6837616,1,0,27
1996,12.01923084,1,1,25
1996,23.55769157,1,1,32
1996,10.09615421,1,1,29
1996,16.82692337,0,0,27
1996,13.46153831,0,0,31
1996,16.92346191,0,0,33
1996,6.944907188,0,0,28
1996,6.010096073,0,0,31
1996,7.212019444,0,0,26
1996,11.53846169,1,0,31
1996,10.2564106,0,1,32
1996,12.7564106,0,0,25
1996,15.625,0,0,34
1996,6.730769157,0,1,28
1996,12.28685856,0,0,33
1996,8.17307663,0,1,34
1996,5.599999905,0,0,34
1996,16.82692337,1,0,32
1996,16.82692337,1,1,30
1996,12.5,0,0,27
1996,7.397959232,0,0,25
1996,8.17307663,0,0,25
1996,6.593406677,0,1,34
1996,7.591093063,1,1,29
1996,3.125,0,1,25
1996,12.01923084,1,0,32
1996,4.75109911,0,1,34
1996,4.418269157,0,0,28
1996,21.63461494,0,1,33
1996,3.638253689,0,1,30
1996,11.05769253,0,0,30
1996,11.05769253,0,0,33
1996,14.65201473,1,1,27
1996,10.52631569,0,1,34
1996,14.90384579,0,0,31
1996,9.615385056,0,0,34
1996,7,0,0,31
1996,8,0,1,31
1996,7.932692528,0,1,26
1996,7,0,0,30
1996,15.76923084,1,0,26
1996,21.15384674,0,0,25
1996,30.38461494,1,1,32
1996,16.53846169,1,0,28
1996,11.92307663,1,0,25
1996,15.19230747,1,1,27
1996,12.36263752,0,0,26
1996,12.01923084,1,1,25
1996,4.807692528,0,1,34
1996,8.557692528,1,1,28
1996,15.38461494,1,1,26
1996,6.490384579,0,0,27
1996,10.14423084,1,0,32
1996,11.82692337,1,1,28
1996,14.7435894,1,0,33
1996,6.490384579,0,1,34
1996,16.34615326,1,0,28
1996,17.30769157,0,0,28
1996,11.05769253,1,1,29
1996,12.5,0,0,29
1996,13.94230747,1,1,25
1996,14.23076916,1,1,34
1996,8.875740051,1,0,26
1996,12.82051277,1,0,27
1996,10.57692337,0,0,30
1996,16.47956657,1,1,29
1996,8.585165024,0,1,34
1996,8.17307663,0,1,34
1996,12.98076916,0,0,33
1996,9.175961494,0,1,34
1996,12.98076916,0,0,32
1996,23.50427437,1,0,34
1996,10.22267246,1,0,28
1996,12.5,0,0,26
1996,11.53846169,1,1,26
1996,23.84615326,1,0,34
1996,23.93162346,1,1,33
1996,24.03846169,1,1,33
1996,11.53846169,1,1,28
1996,7,0,1,26
1996,10.38461494,1,1,25
1996,8.699633598,1,0,33
1996,17.30769157,0,1,33
1996,10.09615421,0,0,33
1996,13.2867136,0,0,32
1996,8.17307663,1,1,29
1996,18.75,1,0,29
1996,15.38461494,1,1,27
1996,11.12425995,1,0,28
1996,6.578525543,1,1,27
1996,13.46153831,0,0,25
1996,9.615385056,0,1,26
1996,15.38461494,1,1,34
1996,12.5,1,0,26
1996,12.82051277,1,1,25
1996,14.42307663,1,1,31
1996,13.46153831,0,0,27
1996,20.19230843,1,1,30
1996,14.42307663,1,0,27
1996,16.66666603,1,1,34
1996,13.94230747,1,1,27
1996,14.47115421,1,1,31
1996,9.615385056,0,1,34
1996,8.17307663,0,1,30
1996,24.03846169,1,0,34
1996,9.615385056,0,1,30
1996,10.65088749,1,0,30
1996,12.07513428,0,0,26
1996,15.38461494,0,0,33
1996,13.94230747,1,0,25
1996,11.05769253,0,1,29
1996,7.602862358,0,0,26
1996,12.01923084,0,0,32
1996,7.692788601,0,1,32
1996,13.46153831,1,0,27
1996,12.5,0,1,27
1996,12.5,0,1,33
1996,12.5,0,0,34
1996,5.192307472,1,1,32
1996,12.98076916,1,1,30
1996,6.730769157,0,1,33
1996,11.53846169,1,0,25
1996,7.307692528,0,0,25
1996,7.892628193,0,0,26
1996,6.923077106,0,0,34
1996,6.25,0,1,34
1996,9.615385056,0,0,25
1996,12.01923084,1,1,29
1996,6.25,0,1,28
1996,4.807692528,0,0,27
1996,12.01923084,1,1,27
1996,6.730769157,0,1,33
1996,7.692307472,0,1,30
1996,3.846153736,0,1,33
1996,18.07692337,1,0,27
1996,8.653845787,1,1,33
1996,13.46153831,1,1,28
1996,19.23077011,1,0,33
1996,12.44343853,0,0,29
1996,9.615385056,1,1,34
1996,5.208333492,0,0,32
1996,8.17307663,1,1,25
1996,6.593406677,0,0,25
1996,19.47115326,1,0,34
1996,16.82692337,0,1,28
1996,17.30769157,1,0,25
1996,12.98076916,1,1,31
1996,8.241758347,0,1,27
1996,12.39316273,0,1,25
1996,7.588461399,0,0,29
1996,11.05769253,1,0,27
1996,12.5,1,0,27
1996,11.01398563,0,1,34
1996,10,0,0,28
1996,23.07692337,1,0,34
1996,13.23990345,0,1,29
1996,10,0,1,30
1996,9.615385056,1,1,33
1996,8.653845787,0,0,33
1996,5.840080738,0,1,29
1996,16.82692337,0,0,28
1996,11.10961533,0,1,29
1996,12.39316273,0,1,26
1996,3.626373529,0,1,25
1996,12.25961494,1,1,28
1996,17.30769157,0,0,34
1996,14.83516502,0,1,32
1996,10.68376064,0,0,32
1996,6.923077106,0,0,28
1996,9.175824165,0,1,32
1996,6.868131638,0,0,27
1996,11.96581173,1,1,32
1996,19.23077011,0,0,30
1996,6.770833492,0,1,26
1996,12.01923084,0,0,31
1996,12.30769253,0,0,32
1996,2.913753033,0,1,29
1996,9.615385056,1,1,30
1996,7.8125,0,1,25
1996,2.604166746,1,1,32
1996,15.02683353,1,0,28
1996,16.82692337,0,0,32
1996,10.57692337,0,0,32
1996,7.342657566,0,0,31
1996,6.923077106,0,1,29
1996,8,0,0,30
1996,5.769230843,0,0,34
1996,12.30769253,1,1,25
1996,8.07692337,0,1,31
1996,13.78205109,0,0,33
1996,13.94230747,1,1,29
1996,11.96581173,0,1,25
1996,15.38461494,0,0,26
1996,14.90384579,0,0,30
1996,20.67307663,0,0,32
1996,12.4182291,0,0,32
1996,7,1,1,34
1996,11.21794891,0,0,28
1996,10,0,1,28
1996,9.890110016,0,0,25
1996,10.19230747,1,0,27
1996,7.692307472,1,1,26
1996,8.653845787,0,1,34
1996,4.807692528,0,0,28
1996,9.759134293,0,1,29
1996,36.45833206,1,0,32
1996,9.523809433,0,0,28
1996,2.237048626,0,0,27
1996,20,1,0,28
1996,18.26922989,0,0,32
1996,11.05769253,1,0,31
1996,9.375,1,1,32
1996,5.769230843,1,1,32
1996,8.223684311,1,0,30
1996,8.413461685,0,1,33
1996,13.46153831,0,0,34
1996,19.23077011,1,0,28
1996,10,0,0,32
1996,11.53846169,1,0,27
1996,7.8125,0,1,33
1996,11.53846169,1,0,31
1996,20.67307663,1,0,32
1996,20,1,0,31
1996,22.50409126,1,0,29
1996,20.94017029,1,1,28
1996,22.43589783,0,0,30
1996,6.547618866,0,0,28
1996,8.11965847,0,0,30
1996,21.15384674,1,0,30
1996,17.64705849,0,0,32
1996,9.615385056,1,1,25
1996,19.23077011,1,0,32
1996,11.05769253,0,1,28
1996,13.31360912,1,0,34
1996,7.5,0,0,26
1996,9.759614944,0,1,27
1996,20,1,0,34
1996,7.211538315,0,1,31
1996,8.461538315,0,1,26
1996,13.46153831,0,1,27
1996,10.31875038,0,1,31
1996,17.30769157,1,0,32
1996,26.44230843,1,0,32
1996,7.596153736,0,1,29
1996,9.5,0,1,34
1996,6,0,1,29
1996,9.615385056,1,0,33
1996,9.583333015,0,0,32
1996,6.510416508,0,0,27
1996,9.340659142,1,0,33
1996,6.289473534,0,0,30
1996,11.10961533,0,1,26
1996,11.15384579,1,1,32
1996,16.82692337,1,0,27
1996,9.63942337,0,0,26
1996,8.11965847,0,1,30
1996,3.846153736,0,0,25
1996,23.07692337,1,0,33
1996,8.11965847,0,1,25
1996,6.730769157,1,1,34
1996,5.714285851,0,0,27
1996,9.230769157,0,0,25
1996,6.25,1,0,33
1996,14.42307663,0,1,25
1996,9.340659142,0,0,25
1996,9.615385056,0,1,29
1996,5.048077106,1,0,31
1996,12.25490189,1,0,26
1996,10.57692337,1,1,34
1996,14.42307663,1,1,34
1996,15.38461494,0,0,34
1996,5.769230843,0,1,33
1996,13.46153831,1,1,29
1996,14.02243614,1,0,30
1996,10.72115421,0,1,33
1996,5.929487228,1,1,29
1996,12.01923084,1,1,29
1996,9.134614944,1,1,29
1996,20.67307663,1,1,30
1996,12.98076916,0,0,27
1996,21.63461494,1,0,29
1996,5.769230843,0,1,30
1996,4.807692528,0,1,30
1996,21.15384674,1,0,31
1996,22.44898033,1,1,32
1996,4.807692528,0,0,26
1996,10.57692337,1,1,27
1996,9.615385056,0,0,29
1996,14.42307663,1,1,32
1996,5,0,0,34
1996,9.615385056,0,1,31
1996,11.92307663,0,0,31
1996,13.94230747,1,1,28
1996,15.38461494,1,1,30
1996,13.46153831,0,0,28
1996,15.10416698,1,1,27
1996,5.699999809,0,0,32
1996,10.57692337,0,0,27
1996,47.00854874,1,0,34
1996,11.53846169,0,1,32
1996,11.05769253,0,0,31
1996,6.25,0,0,26
1996,6.730769157,0,1,26
1996,7.211538315,0,1,29
1996,15.38461494,0,0,29
1996,8.241758347,0,0,32
1996,12.01923084,0,0,31
1996,6.009615421,1,0,34
1996,5.109889984,0,0,33
1996,11.96581173,0,1,31
1996,11.53846169,1,1,30
1996,9.375,0,0,28
1996,11.05769253,0,0,32
1996,6.722689152,0,1,34
1996,11.53846169,0,0,27
1996,6.730769157,0,0,26
1996,5.769230843,0,1,34
1996,9.182692528,0,1,25
1996,7.211538315,0,1,31
1996,11.53846169,0,0,31
1996,10.2564106,1,0,25
1996,18.49112511,1,0,26
1996,4.564983845,0,1,25
1996,7.692307472,0,1,30
1996,10,0,0,28
1996,5.208333492,0,1,31
1996,11.05769253,1,0,29
1996,13.46153831,1,0,26
1996,17.06730843,1,1,30
1996,17.09401703,1,0,32
1996,6.730769157,0,1,33
1996,21.63461494,0,0,32
1996,6.153846264,1,1,25
1996,5.384615421,1,0,28
1996,21.36752129,0,0,25
1996,13.46153831,0,0,32
1996,17.78846169,1,0,29
1996,11.05769253,0,0,27
1996,8.974358559,0,0,34
1996,12.01923084,0,0,30
1996,9.615385056,0,0,27
1996,14.51923084,1,1,28
1996,8.846154213,0,1,32
1996,5.769230843,0,1,32
1996,10,0,0,31
1996,12.98076916,0,0,26
1996,14.7435894,1,0,32
1996,7.692307472,0,1,31
1996,12.5,0,0,25
1996,10.33653831,1,1,25
1996,15.51020432,1,0,34
1996,9.615385056,0,0,25
1996,7.692307472,1,1,28
1996,15.03496456,0,1,34
1996,13.090909,0,0,34
1996,8.888889313,0,1,31
1996,11.75213718,0,1,34
1996,3.240740776,0,0,28
1996,4.006410122,0,0,31
1996,8.974358559,0,1,31
1996,8.894230843,0,0,26
1996,17.69230843,1,0,28
1996,11.28205109,0,0,34
1996,8.653845787,0,0,33
1996,21.63461494,0,0,33
1996,11.11111069,0,0,34
1996,12.01923084,0,0,29
1996,9.615385056,0,1,26
1996,14.42307663,0,0,28
1996,10.57692337,0,1,31
1996,12.01923084,0,0,33
1996,20.5662384,1,1,28
1996,9.340659142,1,1,31
1996,7.836538315,0,1,34
1996,15.93406582,1,1,32
1996,19.23077011,1,0,33
1996,11.66666698,0,1,33
1996,4.326922894,0,1,28
1996,13.46153831,0,0,28
1996,12.75510216,0,0,31
1996,7.8125,0,0,25
1996,7.142857075,0,0,34
1996,15.86538506,1,1,30
1996,8.413461685,0,0,25
1996,10.09663486,1,1,34
1996,5.288461685,0,1,25
1996,9.615385056,0,0,30
1996,3.846153736,0,1,31
1996,11.53846169,0,0,32
1996,12.01923084,0,0,27
1996,9.615385056,0,0,27
1996,10.57692337,0,1,25
1996,7.692307472,0,1,31
1996,22.84615326,0,0,27
1996,8.516483307,0,0,33
1996,7.256894112,0,0,27
1996,7.836538315,0,1,27
1996,7.211538315,0,1,26
1996,13.94230747,0,0,33
1996,16.23931694,1,0,29
1996,5.384615421,1,0,27
1996,6.275303841,1,0,25
1996,8.216783524,1,0,26
1996,12.5,1,1,33
1996,6.153846264,0,0,33
1996,22.46634674,1,0,31
1996,21.15384674,1,0,32
1996,12.5,0,1,25
1996,8.11965847,0,0,30
1996,22.59615326,0,0,29
1996,13.67521381,0,0,34
1996,8.35020256,0,1,30
1996,16.82692337,1,1,28
1996,11.05769253,1,0,28
1996,9.615385056,0,1,29
1996,25,1,0,33
1996,4.326922894,0,1,27
1996,12.98076916,1,0,25
1996,15.07276535,1,1,34
1996,19.23077011,1,0,30
1996,12.82051277,0,0,34
1996,10.09615421,0,0,29
1996,15.38461494,1,1,29
1996,17.09401703,1,0,29
1996,4.807692528,0,1,32
1996,7.202381134,0,1,29
1996,5.341880322,0,1,28
1996,4.800000191,0,0,25
1996,18.26922989,0,0,32
1996,7.211538315,0,1,27
1996,1.923076868,0,0,27
1996,12.01923084,0,0,25
1996,5.048077106,0,0,33
1996,7.396449566,0,0,25
1996,8.653845787,0,0,30
1996,12.01923084,0,0,26
1996,14.42307663,0,0,25
1996,11.53846169,1,0,29
1996,15,0,0,26
1996,12.98076916,1,1,30
1996,12.01923084,1,0,27
1996,12.01923084,1,1,26
1996,5.769230843,0,0,26
1996,10,0,0,33
1996,11.29807663,0,0,30
1996,6.971153736,0,0,26
1996,11.76470566,0,0,34
1996,7.47863245,0,0,30
1996,25.17482567,1,1,33
1996,4.807692528,0,0,28
1996,12.98076916,1,0,25
1996,15,1,0,26
1996,9.679166794,0,0,33
1996,18.18181801,0,0,32
1996,6.634615421,0,1,30
1996,17.52136803,1,0,31
1996,10.75,0,0,34
1996,3.703703642,0,1,34
1996,15.59829044,0,0,31
1996,24.03846169,0,1,31
1996,8.317307472,0,0,27
1996,9.214743614,0,1,33
1996,6.25,1,1,26
1996,8.653845787,0,1,26
1996,9.615385056,1,1,32
1996,19.95192337,1,0,25
1996,9.615385056,1,0,27
1996,10.68376064,1,0,25
1996,11.53846169,1,1,34
1996,19.23077011,1,0,31
1996,4.444444656,0,1,30
1996,5,0,0,29
1996,10.57692337,0,1,29
1996,7.548077106,0,1,28
1996,17.30769157,1,1,34
1996,7,0,1,25
1996,9.615385056,0,1,27
1996,14.15384579,1,0,27
1996,11.29807663,1,0,29
1996,13.46153831,1,0,30
1996,12.82051277,0,0,31
1996,12.01923084,1,1,31
1996,6.490384579,1,0,32
1996,7.211538315,0,0,30
1996,15.40274715,0,0,26
1996,12.5,0,0,33
1996,18.46153831,0,0,32
1996,10.57692337,1,1,27
1996,17.88908768,1,0,30
1996,7.692307472,0,0,32
1996,7.451922894,0,0,29
1996,4.615384579,1,1,31
1996,15.38461494,1,0,28
1996,5.048077106,0,0,29
1996,11.18067932,0,1,27
1996,9.340659142,0,1,32
1996,3.365384579,0,1,29
1996,9.615385056,0,0,31
1996,9.890110016,0,0,31
1996,7.692307472,0,1,29
1996,11.11111069,0,0,31
1996,10.57692337,1,1,30
1996,18.26922989,0,0,34
1996,19.23077011,1,0,27
1996,9.625506401,0,1,30
1996,10.09615421,1,0,26
1996,7,0,1,25
1996,8.653845787,0,0,33
1996,23.07692337,0,0,28
1996,10.83916092,0,0,32
1996,8.17307663,0,1,29
1996,9.8039217,1,0,25
1996,10.1214571,1,1,25
1996,13.6217947,0,0,30
1996,6.25,0,1,29
1996,8.07692337,0,0,33
1996,13.46153831,0,0,31
1996,9.615385056,0,0,25
1996,11.05769253,0,1,33
1996,5.197504997,0,1,25
1996,3.75,0,1,33
1996,18.46153831,0,0,34
1996,8.241758347,0,1,34
1996,9.895833015,0,1,27
1996,7.692307472,1,1,26
1996,6,0,1,26
1996,14.42307663,0,0,31
1996,15.76923084,0,0,25
1996,16.34615326,1,0,26
1996,12.98076916,1,1,26
1996,24.03846169,1,0,34
1996,4.855769157,0,1,28
1996,19.23077011,1,0,28
1996,17.30769157,1,1,27
1996,12.82051277,1,0,29
1996,10.96153831,1,1,28
1996,12.82051277,0,0,31
1996,4.153846264,1,0,31
1996,6.730769157,1,1,32
1996,21.63461494,1,1,32
1996,14.17004013,1,1,29
1996,22.59615326,1,0,32
1996,4.807692528,0,0,29
1996,29.4871788,1,0,34
1996,6.730769157,0,0,27
1996,7.211538315,0,1,28
1996,17.30769157,1,0,27
1996,13.46153831,1,1,26
1996,8.17307663,0,0,27
1996,14.42307663,0,1,26
1996,13.46153831,1,1,28
1996,12.82051277,1,0,31
1996,24.03846169,0,0,32
1996,15.38461494,0,0,33
1996,6.5,0,1,32
1996,14.42307663,0,0,32
1996,15.38461494,0,1,31
1996,13.18681335,0,0,31
1996,10.68376064,0,0,32
1996,11.96581173,0,1,32
1996,28.84615326,1,0,29
1996,15.38461494,1,1,28
1996,30.76922989,1,0,32
1996,28.84615326,1,1,34
1996,17.13846207,1,0,29
1996,16.10577011,1,0,29
1996,9.615385056,1,1,25
1996,7.692307472,1,0,31
1996,10.2564106,1,0,34
1996,10.36923122,1,1,29
1996,15.38461494,0,0,34
1996,16.02564049,0,0,26
1996,3.878205061,0,1,28
1996,7.692307472,0,1,34
1996,13.46153831,0,0,33
1996,9.134614944,0,0,34
1996,10.76923084,0,0,33
1996,10.09615421,0,0,29
1996,7.307692528,0,1,25
1996,8.5,0,0,34
1996,18.84615326,0,0,33
1996,13.84615421,1,0,31
1996,8.391608238,1,1,27
1996,8.17307663,0,0,29
1996,7.211538315,0,0,28
1996,11.53846169,1,1,32
1996,8.894230843,1,1,26
1996,19.71153831,0,0,31
1996,6.25,0,0,32
1996,6.25,0,1,31
1996,12.98076916,1,1,32
1996,9.615385056,0,0,34
1996,7.291666508,0,0,28
1996,4.807692528,0,1,29
1996,8.17307663,0,0,28
1996,6.730769157,0,1,25
1996,7.211538315,0,1,32
1996,15.49519253,1,0,34
1996,15.86538506,0,1,26
1996,9.615385056,0,0,26
1996,1.521428585,0,0,26
1996,5.594405651,0,1,30
1996,14.42307663,1,0,34
1996,14.42307663,1,1,32
1996,10.76923084,0,0,26
1996,16.92346191,0,0,29
1996,7.211538315,0,1,25
1996,4.567307472,0,0,26
1996,10.09615421,0,0,25
1996,8.974358559,1,0,29
1996,20.67307663,1,0,28
1996,11.53846169,1,1,33
1996,18.80341911,1,0,25
1996,4.807692528,1,1,27
1996,8.629191399,0,1,27
1996,9.615385056,0,1,34
1996,7.211538315,1,0,27
1996,14.42307663,1,1,34
1996,10.09615421,1,1,30
1996,19.23077011,1,0,30
1996,11.53846169,1,0,26
1996,17.30769157,1,1,30
1996,6.25,0,0,31
1996,16.82692337,1,0,32
1996,12.01923084,1,1,27
1996,5.769230843,0,1,29
1996,11.53846169,1,0,26
1996,19.23077011,1,0,28
1996,8.653845787,1,1,29
1996,17.1428566,0,1,26
1996,21.36752129,1,0,31
1996,15.38461494,0,0,25
1996,8.653845787,1,0,25
1996,16.82692337,0,0,25
1996,18.07692337,0,0,29
1996,11.25,0,0,30
1996,10,0,1,27
1996,9.375,0,0,27
1996,12.5,1,1,28
1996,12.01923084,1,1,26
1996,6.730769157,0,0,25
1996,10.09615421,1,1,34
1996,22.59615326,0,0,33
1996,5.288461685,0,1,30
1996,6.153846264,0,0,25
1996,3.365384579,0,0,28
1996,15.59251595,0,0,32
1996,6.730769157,0,1,31
1996,19.71153831,1,0,32
1996,6.923077106,0,0,32
1996,40,1,0,34
1996,12.39316273,1,1,32
1996,14.42307663,1,1,29
1996,19.23077011,1,0,29
1996,12.17948723,0,0,27
1996,8.442307472,0,0,26
1996,6.153846264,0,0,33
1996,5.068181992,0,1,27
1996,12.01923084,0,1,29
1996,21.15432739,0,0,29
1996,8.653845787,1,0,27
1996,8.653845787,1,1,34
1996,5.769230843,0,0,26
1996,3.418803453,0,1,27
1996,6.25,0,1,32
1996,6.25,0,0,30
1996,8.17307663,0,1,28
1996,6.25,1,0,25
1996,10.38461494,0,0,32
1996,6.410256386,0,0,32
1996,5.769230843,0,0,33
1996,14.28571415,1,1,29
1996,8.653845787,0,0,26
1996,16.57824898,1,0,34
1996,5.559134483,0,0,33
1996,4.726922989,0,1,26
1996,5.555555344,0,0,33
1996,8.413461685,0,1,31
1996,6.105769157,0,1,34
1996,10.57692337,0,1,32
1996,7.449999809,0,1,28
1996,13.46153831,0,0,33
1996,9.615385056,0,0,27
1996,12.01923084,1,0,25
1996,8.653845787,0,0,30
1996,7.211538315,0,1,26
1996,13.46153831,1,1,28
1996,12.98076916,0,0,34
1996,5.288461685,0,0,34
1996,7.692307472,0,0,25
1996,10.79881668,1,0,28
1996,10.2564106,1,0,26
1996,16.36057663,0,0,29
1996,17.52136803,1,0,29
1996,8.547008514,0,0,30
1996,15.22435856,0,0,25
1996,8.653845787,0,1,26
1996,8.653845787,1,1,27
1996,12.01923084,0,1,28
1996,4.615384579,0,1,30
1996,12.98076916,0,0,26
1996,13.46153831,0,0,29
1996,17.48251724,1,0,29
1996,12.5,1,1,32
1996,17.78846169,1,0,33
1996,11.875,0,1,29
1996,11.53846169,1,0,26
1996,9.134614944,0,1,33
1996,17.30769157,1,0,34
1996,19.23077011,0,0,30
1996,4.807692528,0,0,30
1996,15.38461494,1,0,30
1996,8.49731636,0,1,31
1996,16.34615326,1,0,34
1996,14.94615364,1,1,33
1996,6.346153736,0,0,26
1996,14.42307663,1,0,26
1996,7.25,0,0,32
1996,11.5,0,0,30
1996,7.211538315,0,1,32
1996,11.75213718,1,1,29
1996,10.09615421,1,0,29
1996,5.5,0,0,26
1996,8.653845787,0,1,29
1996,21.36752129,0,0,31
1996,6.25,0,0,31
1996,6.711538315,0,0,30
1996,11.91764259,0,0,32
1996,12.98076916,0,0,26
1996,10.98901081,0,0,34
1996,19.23077011,0,0,33
1996,7.211538315,0,0,33
1996,7.211538315,0,0,33
1996,8.351902962,0,0,25
1996,8.253205299,0,0,29
1996,9.615385056,0,0,25
1996,14.42307663,0,0,33
1996,6.089743614,0,0,26
1996,8.241758347,0,0,28
1996,7.211538315,0,0,28
1996,4.807692528,0,1,30
1996,9.42307663,0,1,29
1996,5.288461685,0,1,28
1996,14.52991486,1,0,27
1996,12.01923084,0,0,26
1996,4.423077106,0,1,28
1996,9.615385056,1,0,34
1996,3.365384579,0,1,29
1996,8.653845787,0,1,33
1996,6.25,0,1,26
1996,6.25,0,0,26
1996,7.211538315,0,1,27
1996,7.708333492,1,1,28
1996,15.76923084,1,1,33
1996,12.01923084,1,1,33
1996,13.41346169,0,1,32
1996,11.10576916,0,0,31
1996,4.326922894,0,1,34
1996,2.461538553,0,0,30
1996,16.34615326,0,0,33
1996,6.826922894,0,1,31
1996,42.78845978,1,0,28
1996,3.846153736,0,0,27
1996,10.92657375,0,0,30
1996,12.01923084,0,0,32
1996,19.23077011,0,0,34
1996,12.5,0,1,32
1996,8.17307663,0,0,34
1996,12.98076916,0,0,28
1996,7.211538315,0,1,34
1996,4.615384579,1,1,34
1996,7.596153736,0,1,25
1996,3.90625,0,0,33
1996,14.90384579,0,0,32
1996,13.18681335,0,0,34
1996,7.211538315,0,1,34
1996,9.615385056,1,1,27
1996,18.26922989,1,1,25
1996,16.82692337,0,1,34
1996,7.264957428,0,0,33
1996,12.98076916,0,0,32
1996,6.599999905,1,0,27
1996,18.46153831,1,0,30
1996,5.288461685,0,0,31
1996,11.7132864,1,1,32
1996,12.01923084,1,1,32
1996,12.01923084,1,1,27
1996,4.807692528,1,1,31
1996,10.57692337,0,0,30
1996,14.42307663,1,0,29
1996,11.05769253,0,1,31
1996,14.90384579,0,1,26
1996,13.50626087,0,1,32
1996,4.807692528,0,1,34
1996,3.846153736,0,1,32
1996,5.974999905,0,0,34
1996,17.21153831,1,0,34
1996,10,1,1,26
1996,10,0,0,33
1996,16.60839081,0,0,33
1996,7.211538315,0,1,33
1996,18.26922989,0,0,32
1996,8.653845787,0,1,30
1996,11.96581173,1,0,26
1996,9.663461685,0,0,28
1996,26.44230843,1,0,32
1996,5.769230843,0,1,33
1996,19.23077011,0,0,30
1996,11.75213718,0,1,32
1996,10.09615421,0,1,25
1996,7.211538315,0,0,34
1996,12.76041698,0,0,34
1996,9.57259655,0,1,34
1996,16.15384674,0,0,25
1996,9.182692528,0,0,31
1996,11.44688606,1,1,27
1996,6.923077106,0,1,28
1996,13.22115421,1,0,27
1996,16.82692337,0,0,30
1996,15.65295124,0,1,29
1996,7.211538315,1,1,25
1996,12.17948723,0,0,33
1996,20.19230843,0,0,30
1996,9.615385056,0,1,28
1996,16.66666603,0,0,32
1996,11.29807663,1,1,32
1996,14.63210678,0,0,32
1996,7,1,1,26
1996,12.01923084,1,1,25
1996,14.10018539,1,0,26
1996,12.01923084,1,0,26
1996,10.57692337,1,0,29
1996,6.274509907,1,0,30
1996,16.34615326,0,0,29
1996,10.57692337,0,1,28
1996,7.211538315,0,1,30
1996,10.09615421,0,0,34
1996,18.26922989,1,1,27
1996,8.012820244,0,0,29
1996,10.57692337,1,1,26
1996,13.46153831,0,1,34
1996,12.98076916,0,1,25
1996,12.98076916,0,0,26
1996,5.288461685,0,0,30
1996,17.94871712,0,0,34
1996,14.42307663,0,0,29
1996,10.38461494,0,0,32
1996,6.142857075,0,1,32
1996,4.807692528,0,1,27
1996,12.01923084,0,0,25
1996,6.153846264,0,0,25
1996,11.21794891,1,0,29
1996,12.5,1,0,31
1996,15.2394228,0,0,32
1996,7.692307472,0,0,28
1996,6.634615421,0,1,26
1996,6.458333492,1,0,30
1996,5.769230843,0,0,33
1996,24.35897446,1,0,34
1996,5.274725437,0,1,33
1996,15.72649574,1,0,31
1996,13.46153831,0,1,28
1996,6.944444656,1,0,26
1996,7.211538315,0,1,32
1996,13.94230747,1,1,27
1996,6.619230747,0,1,29
1996,22.59615326,0,0,34
1996,7.067307472,0,1,34
1996,3.296703339,0,1,34
1996,6.105769157,0,1,27
1996,5.982905865,0,0,27
1996,6.730769157,1,1,34
1996,9.615385056,0,1,34
1996,8.17307663,0,0,32
1996,4.615384579,1,0,25
1996,10.57692337,0,0,25
1996,4.807692528,0,1,34
